A-2,A-3,E-13,F-1,G-1,G-4,P-2,T-1,T-2,T-3
0.711781051,-0.578910523,-0.854468279,-0.316285159,0.579772548,0.98,-0.989305332,0.797025711,0.739168644,0.968051053
0.143977633,-0.380591447,-0.869961581,-0.321108865,0.650939926,0.98,-0.93582886,0.817620437,0.735702079,0.968051053
0.432161247,-0.380591447,-0.885621007,-0.323765023,0.638941836,0.98,-0.941177238,0.783301216,0.548956552,0.968051053
0.432161247,-0.380591447,-0.917443509,-0.322641851,0.631565635,0.98,-0.93582886,0.78673234,0.304742633,0.968051053
0.432161247,-0.380591447,-0.933609242,-0.327536383,0.61911792,0.98,-0.946524572,0.783301216,0.143906241,0.968051053
0.432161247,-0.380591447,-0.94994641,0.181834208,0.453320871,0.98,-0.994652666,0.77987129,-0.01627305,0.971113278
0.152522441,-0.380591447,-0.966456358,-0.321572701,0.609739647,0.98,-0.93582886,0.783301216,-0.172406843,0.971113278
0.152522441,-0.380591447,-0.983140436,-0.319838135,0.603980162,0.98,-0.941177238,0.776441614,-0.284027698,0.974176524
0.152522441,-0.380591447,-0.983140436,-0.326495448,0.606091625,0.98,-0.989305332,0.766153533,-0.378481684,0.974176524
-0.127162092,-0.380591447,-0.966456358,-0.328391221,0.61005929,1,-0.93582886,0.762724205,-0.482783837,0.974176524
-0.127162092,-0.182402384,-0.983140436,-0.320306042,0.472319763,1,-0.93582886,0.773011388,-0.529793952,0.977240043
-0.127162092,-0.182402384,-0.983140436,-0.320719583,0.614767506,0.98,-0.930481526,0.752440116,-0.633680597,0.977240043
-0.406852055,-0.182402384,-0.983140436,-0.32459308,0.623924656,0.98,-0.930481526,0.745585354,-0.700551967,0.977240043
-0.127162092,0.015729725,-0.966456358,-0.321658494,0.630568964,1,-0.925134192,0.759296026,-0.750627476,0.980304514
-0.406852055,0.015729725,-0.983140436,-0.313387907,0.635241861,1,-0.97860962,0.581421282,-0.800635997,0.980304514
-0.406852055,-0.186750327,-0.983140436,0.234231684,0.641525049,1,-0.919786858,0.326273424,-0.847250242,0.980304514
0.161056857,0.015729725,-0.983140436,-0.319699351,0.651041873,1,-0.919786858,0.167224323,-0.880510304,0.983370006
-0.406852055,-0.186750327,-0.983140436,-0.317379428,0.517294376,1,-0.97860962,-0.001262625,-0.910418948,0.986435839
0.161056857,0.213764755,-0.983140436,-0.318015366,0.662822216,1,-0.919786858,-0.132171054,-0.923703871,0.986435839
-0.127162092,0.011284702,-0.983140436,-0.323307324,0.668997104,1,-0.973262286,-0.259292708,-0.953577582,0.986435839
-0.406852055,0.011284702,-0.983140436,-0.311190366,0.671680127,1,-0.91443848,-0.369342391,-0.963530169,0.986435839
-0.406852055,0.011284702,-0.983140436,-0.317260888,0.690981469,1,-0.91443848,-0.459144793,-0.677160491,0.986435839
-0.406852055,0.011284702,-0.983140436,-0.310935566,0.704245641,1,-0.967914952,-0.538789008,-0.412159071,0.986435839
0.161056857,0.011284702,-0.983140436,-0.31146237,0.723306899,1,-0.898396479,-0.611647127,-0.165631264,0.986435839
-0.406852055,-0.1911221,-0.983140436,-0.320197768,0.736980583,1,-0.93582886,-0.674455747,0.04499437,0.986435839
-0.406852055,0.20922655,-0.983140436,0.237935257,0.667141851,1,-0.850267341,-0.727264271,0.130247829,0.986435839
-0.406852055,0.20922655,-0.983140436,-0.312273566,0.757834338,1,-0.844920007,-0.750344375,0.267041525,0.986435839
-0.127162092,0.20922655,-0.983140436,-0.315646238,0.771988878,1,-0.844920007,-0.796461417,0.383689684,0.989502489
-0.406852055,0.20922655,-0.966456358,-0.319868702,0.793214476,1,-0.850267341,-0.832655562,0.473124745,0.989502489
-0.406852055,0.20922655,-0.983140436,-0.122856209,0.816583245,1,-0.850267341,-0.872099636,0.535158391,0.989502489
-0.406852055,0.407072835,-0.983140436,-0.313757347,0.835858958,1,-0.850267341,-0.91478286,0.583473687,0.992570091
-0.695035668,0.407072835,-0.983140436,-0.31906628,0.849575101,1,-0.887700766,-0.927906233,0.618020554,0.992570091
-0.695035668,0.407072835,-0.983140436,-0.328997855,0.715953592,1,-0.898396479,-0.941024715,0.642220732,0.992570091
-0.415345706,0.407072835,-0.983140436,-0.331307627,0.856305553,1,-0.903743812,-0.760231442,0.666435953,0.992570091
-0.695035668,0.407072835,-0.983140436,-0.334151201,0.867397855,1,-0.909091146,-0.465788568,0.683741215,0.992570091
-0.415345706,0.407072835,-1,-0.013949247,0.881236459,1,-0.91443848,-0.222537887,0.701054301,0.992570091
-0.703493984,0.604823276,0.708360284,-0.33157384,0.895999362,1,-0.967914952,-0.014709726,0.732236171,0.992570091
-0.703493984,0.604823276,0.732749814,-0.337987307,0.918268056,1,-0.91443848,0.167224323,0.718374505,0.992570091
-0.703493984,0.604823276,0.761364619,-0.33117779,0.935022119,1,-0.919786858,0.234825448,0.746102279,0.992570091
-0.703493984,0.402416473,0.767917529,-0.049194613,0.946793694,1,-0.946524572,0.336447553,0.732236171,0.992570091
-0.703493984,0.402416473,0.791727703,-0.332334856,0.791460017,1,-0.941177238,0.421334366,0.766910755,0.995638103
-0.703493984,0.402416473,0.821419906,-0.338533839,0.959451197,1,-0.925134192,0.513219534,0.770379541,0.995638103
-0.991606927,0.402416473,0.823510253,-0.336598037,0.970839583,1,-0.946524572,0.557537254,0.763442171,0.995638103
-0.711922393,0.402416473,0.767917529,-0.337470424,0.97961912,1,-0.925134192,0.595075464,0.780788675,0.995638103
-0.711922393,0.402416473,0.763551407,0.0966815,0.973681726,1,-0.919786858,0.6223987,0.784259581,0.998707203
-0.711922393,0.402416473,0.730537262,-0.336383897,0.968779467,1,-0.941177238,0.653159596,0.759973082,0.998707203
-0.711922393,0.402416473,0.675066247,-0.331851063,0.770168252,1,-0.930481526,0.677100961,0.777318981,0.998707203
-0.711922393,0.204666032,-0.628116664,-0.328313801,0.958077567,1,-0.925134192,0.683944346,0.780788675,0.998707203
-1,0.402416473,-0.736346162,0.563798781,0.941737615,1,-0.967914952,0.711328462,0.805087694,0.998707203
-0.720361195,0.407072835,-0.779447912,-0.255855609,0.938494229,1,-0.919786858,0.707904225,0.79814356,0.998707203
-0.720361195,0.204666032,-0.794130154,0.113964536,0.782006206,1,-0.919786858,0.711328462,0.7946723,0.998707203
-0.720361195,0.204666032,-0.794130154,-0.040028298,0.942722107,1,-0.973262286,0.738731391,0.818978841,0.998707203
-0.720361195,0.204666032,-0.808972022,-0.256247013,0.951682242,1,-0.91443848,0.745585354,0.812032233,0.995638103
-0.720361195,0.204666032,-0.794130154,-0.327558233,0.95540484,1,-0.967914952,0.731878974,0.812032233,0.995638103
-0.720361195,0.006819748,-0.779447912,0.241071653,0.954419508,1,-0.91443848,0.742158223,0.808559862,0.995638103
-0.728783662,0.006819748,-0.764924015,-0.332321322,0.946543081,1,-0.919786858,0.766153533,0.815505814,0.995638103
-0.440741391,0.006819748,-0.694635306,-0.296405435,0.912147118,1,-0.919786858,0.773011388,0.825926559,0.995638103
-0.728783662,-0.1911221,-0.736346162,-0.333494846,0.942223589,1,-0.919786858,0.762724205,0.815505814,0.995638103
-0.728783662,-0.1911221,-0.722289676,-0.335024735,0.943917962,1,-0.925134192,0.783301216,0.839824824,0.995638103
-0.728783662,0.011284702,-0.750557187,-0.329813868,0.9389045,1,-0.925134192,0.793593739,0.843299869,0.992570091
-0.728783662,-0.38915713,-0.736346162,-0.338615561,0.924493359,1,-0.925134192,0.783301216,0.822452119,0.992570091
-0.440741391,-0.38915713,-0.736346162,-0.334277253,0.939539681,1,-0.925134192,0.797025711,0.83635003,0.992570091
-0.440741391,-0.38915713,-0.764924015,-0.334468454,0.942689106,1,-0.973262286,0.800457184,0.83635003,0.989502489
-0.440741391,-0.186750327,-0.794130154,-0.336658597,0.942543274,1,-0.925134192,0.817620437,0.839824824,0.989502489
-0.16118047,-0.38915713,-0.779447912,0.226894273,0.94276987,1,-0.919786858,0.821053656,0.822452119,0.986435839
-0.16118047,-0.587289239,-0.764924015,-0.328365816,0.944465927,1,-0.91443848,0.827921742,0.825926559,0.983370006
0.126897138,-0.587289239,-0.764924015,-0.336240468,0.810339077,1,-0.91443848,0.814186668,0.818978841,0.983370006
0.126897138,-0.587289239,-0.722289676,-0.332396563,0.939967686,1,-0.919786858,0.810754098,0.839824824,0.980304514
0.126897138,-0.587289239,-0.736346162,-0.332091009,0.93835183,1,-0.919786858,0.83135586,0.812032233,0.977240043
0.126897138,-0.384882437,-0.750557187,-0.3348637,0.932501079,1,-0.925134192,0.814186668,0.812032233,0.974176524
0.126897138,-0.587289239,-0.764924015,-0.329050845,0.920345274,1,-0.97860962,0.821053656,0.808559862,0.974176524
0.126897138,-0.785478301,-0.764924015,-0.335189383,0.908314005,1,-0.919786858,0.817620437,0.815505814,0.971113278
0.126897138,-0.583071499,-0.764924015,-0.3307147,0.891011868,1,-0.925134192,0.848532337,0.812032233,0.971113278
0.41501008,-0.785478301,-0.794130154,-0.327546992,0.792661879,1,-0.930481526,0.824487125,0.805087694,0.968051053
0.41501008,-0.583071499,-0.794130154,-0.335606307,0.87431795,1,-0.919786858,0.827921742,0.822452119,0.968051053
0.41501008,-0.583071499,-0.823974802,-0.01462619,0.867132205,1,-0.925134192,0.83135586,0.808559862,0.968051053
0.41501008,-0.583071499,-0.839139787,-0.333046839,0.862755758,1,-0.93582886,0.824487125,0.805087694,0.964989441
0.41501008,-0.583071499,-0.854468279,-0.329953168,0.867150789,1,-0.930481526,0.821053656,0.812032233,0.964989441
0.703158358,-0.781390576,-0.869961581,-0.331923322,0.866564198,0.98,-0.930481526,0.821053656,0.801615021,0.961928373
0.703158358,-0.781390576,-0.869961581,-0.330778242,0.862665312,0.98,-0.941177238,0.821053656,0.812032233,0.961928373
0.703158358,-0.781390576,-0.885621007,-0.3356281,0.854338884,0.98,-0.930481526,0.817620437,0.808559862,0.961928373
0.703158358,-0.781390576,-0.917443509,-0.331575101,0.697986596,1,-0.930481526,0.821053656,0.825926559,0.961928373
0.703158358,-0.781390576,-0.933609242,-0.320287748,0.841758386,0.98,-0.930481526,0.83135586,0.805087694,0.958868326
0.703158358,-0.781390576,-0.933609242,-0.330038044,0.823427095,0.98,-0.925134192,0.838225742,0.801615021,0.958868326
0.703158358,-0.781390576,-0.94994641,-0.33206222,0.804710718,0.98,-0.946524572,0.83135586,0.805087694,0.958868326
0.703158358,-0.781390576,-0.94994641,0.242927224,0.787000293,0.98,-0.925134192,0.810754098,0.791200536,0.958868326
0.423597437,-0.781390576,-0.966456358,-0.333879254,0.759119517,0.98,-0.930481526,0.810754098,0.787729932,0.958868326
0.423597437,-0.781390576,-0.94994641,-0.332172043,0.744218488,0.98,-0.93582886,0.807321726,0.787729932,0.958868326
0.711781051,-0.781390576,-0.966456358,-0.322478293,0.741142737,0.98,-0.93582886,0.810754098,0.784259581,0.958868326
0.711781051,-0.781390576,-0.966456358,-0.330073772,0.572099925,0.98,-0.925134192,0.810754098,0.787729932,0.958868326
0.711781051,-0.578910523,-0.94994641,-0.315842141,0.739344251,0.98,-0.93582886,0.810754098,0.780788675,0.958868326
0.711781051,-0.583071499,-0.94994641,-0.327962024,0.734049735,0.98,-0.941177238,0.807321726,0.777318981,0.958868326
0.143977633,-0.583071499,-0.933609242,-0.324063466,0.725479899,0.98,-0.93582886,0.810754098,0.773849538,0.961928373
0.711781051,-0.583071499,-0.901447875,0.373977403,0.715239554,0.98,-0.941177238,0.807321726,0.770379541,0.961928373
0.432161247,-0.380591447,-0.885621007,-0.330834616,0.70159278,0.98,-0.941177238,0.810754098,0.766910755,0.961928373
0.432161247,-0.583071499,-0.869961581,0.535805318,0.686148558,0.98,-0.951871906,0.800457184,0.759973082,0.964989441
0.432161247,-0.583071499,-0.869961581,0.172598673,0.668923118,0.98,-0.951871906,0.797025711,0.749569752,0.964989441
0.152522441,-0.380591447,-0.854468279,0.10388655,0.651635954,0.98,-0.97860962,0.797025711,0.746102279,0.964989441
0.152522441,-0.583071499,-0.869961581,-0.230756989,0.630171428,0.98,-0.93582886,0.810754098,0.742635512,0.968051053
0.152522441,-0.583071499,-0.885621007,-0.24838945,0.612270113,0.98,-0.93582886,0.797025711,0.739168644,0.968051053
0.152522441,-0.583071499,-0.885621007,-0.23275966,0.444180741,0.98,-0.941177238,0.800457184,0.6387629,0.968051053
-0.127162092,-0.384882437,-0.917443509,-0.249541756,0.603365984,0.98,-0.93582886,0.790162915,0.390562792,0.968051053
-0.127162092,-0.182402384,-0.94994641,-0.304321264,0.590628768,1,-0.93582886,0.78673234,0.191745773,0.971113278
-0.127162092,-0.384882437,-0.966456358,0.381497067,0.590054019,0.98,-0.97860962,0.783301216,0.05180789,0.971113278
-0.127162092,-0.384882437,-0.983140436,-0.27331482,0.51662765,0.98,-0.93582886,0.77987129,-0.114778364,0.974176524
-0.118633106,-0.384882437,-0.983140436,-0.315505332,0.588778202,1,-0.930481526,0.769582361,-0.233331149,0.974176524
-0.406852055,-0.384882437,-0.983140436,-0.324077287,0.596471841,1,-0.93582886,0.783301216,-0.351518921,0.974176524
-0.406852055,-0.384882437,-0.983140436,-0.321127331,0.591522525,1,-0.93582886,0.766153533,-0.449169147,0.974176524
-0.118633106,-0.186750327,-0.966456358,-0.325398197,0.592398588,1,-0.930481526,0.755868096,-0.489503029,0.977240043
-0.406852055,-0.186750327,-0.983140436,-0.32596073,0.58993094,1,-0.97860962,0.773011388,-0.603549485,0.977240043
0.161056857,-0.186750327,-0.983140436,-0.324218651,0.619887656,1,-0.930481526,0.752440116,-0.66378758,0.977240043
-0.406852055,-0.186750327,-0.983140436,-0.328392655,0.601471004,1,-0.925134192,0.742158223,-0.700551967,0.980304514
-0.406852055,-0.186750327,-0.966456358,-0.327501515,0.617320439,1,-0.919786858,0.718177285,-0.777307118,0.980304514
0.161056857,0.011284702,-0.983140436,0.239739101,0.638621434,1,-0.919786858,0.451938919,-0.823950338,0.980304514
-0.406852055,0.011284702,-0.983140436,-0.321273284,0.514223802,1,-0.973262286,0.217913927,-0.86055778,0.983370006
0.161056857,0.011284702,-0.983140436,-0.326840744,0.656677702,1,-0.930481526,0.062675812,-0.897129078,0.983370006
-0.406852055,0.011284702,-0.983140436,-0.321054613,0.675943744,1,-0.91443848,-0.078519296,-0.910418948,0.986435839
-0.127162092,0.011284702,-0.983140436,-0.323092668,0.694291923,1,-0.91443848,-0.215851744,-0.943622371,0.986435839
-0.127162092,0.20922655,-0.983140436,-0.322407754,0.709851146,1,-0.909091146,-0.322693766,-0.966847058,0.986435839
-0.406852055,0.20922655,-0.983140436,-0.312809661,0.715468518,1,-0.909091146,-0.415933803,-0.830608954,0.986435839
-0.406852055,0.20922655,-0.983140436,-0.315113412,0.610351092,1,-0.962567618,-0.498988084,-0.539860019,0.986435839
-0.406852055,0.20922655,-0.983140436,-0.324004339,0.724802871,1,-0.903743812,-0.578547515,-0.253617805,0.986435839
-0.406852055,0.20922655,-0.983140436,-0.333958682,0.736043678,1,-0.8930481,-0.648022866,-0.050268731,0.986435839
-0.406852055,0.407072835,-0.983140436,0.234401551,0.75110751,1,-0.887700766,-0.704169945,0.147321182,0.986435839
-0.406852055,0.407072835,-0.983140436,-0.320487378,0.76168328,1,-0.8930481,-0.753640663,0.215688247,0.986435839
-0.695035668,0.407072835,-0.983140436,-0.329104523,0.779249474,1,-0.898396479,-0.799753264,0.335616242,0.989502489
-0.695035668,0.407072835,-0.983140436,-0.335410404,0.805666988,1,-0.903743812,-0.839232568,0.407748515,0.989502489
-0.415345706,0.407072835,-0.983140436,-0.331880999,0.821621099,1,-0.91443848,-0.875384696,0.507575498,0.989502489
-0.695035668,0.407072835,-0.983140436,-0.32781481,0.698389212,1,-0.919786858,-0.901654896,0.555857829,0.989502489
-0.415345706,0.407072835,-0.983140436,-0.337466524,0.848778781,1,-0.919786858,-0.931186203,0.590380516,0.992570091
-0.415345706,0.407072835,-0.94994641,-0.336933928,0.871851694,1,-0.919786858,-0.941024715,0.618020554,0.992570091
-0.703493984,0.402416473,-0.983140436,0.443556063,0.887904171,1,-0.919786858,-0.865528518,0.642220732,0.992570091
-0.703493984,0.402416473,-0.983140436,-0.332177549,0.899931069,1,-0.919786858,-0.598410875,0.666435953,0.992570091
-0.703493984,0.402416473,-0.983140436,-0.328396612,0.907021008,1,-0.91443848,-0.329361295,0.683741215,0.992570091
-0.703493984,0.402416473,-0.983140436,-0.000456036,0.913596098,1,-0.919786858,-0.1053548,0.711445565,0.992570091
-0.703493984,0.402416473,-0.983140436,-0.264897821,0.761768005,1,-0.91443848,0.099741177,0.701054301,0.995638103
-0.703493984,0.402416473,-0.966456358,-0.24428048,0.915048168,1,-0.967914952,0.190870967,0.707981423,0.992570091
-0.711922393,0.402416473,-0.94994641,-0.200254295,0.912266538,1,-0.925134192,0.305933099,0.718374505,0.992570091
-0.711922393,0.402416473,-0.917443509,-0.049965837,0.915541708,1,-0.925134192,0.40774069,0.725304505,0.995638103
-0.711922393,0.402416473,-0.885621007,-0.256707293,0.906642255,1,-0.919786858,0.465548738,0.749569752,0.995638103
-0.711922393,0.402416473,-0.854468279,0.200055812,0.907373375,1,-0.919786858,0.578008322,0.746102279,0.995638103
-0.711922393,0.402416473,-0.854468279,-0.323635358,0.920232718,1,-0.973262286,0.595075464,0.742635512,0.998707203
-0.720361195,0.604823276,-0.854468279,-0.323340357,0.931372288,1,-0.925134192,0.6223987,0.749569752,0.998707203
-0.720361195,0.402416473,-0.854468279,-0.332944586,0.752831782,1,-0.930481526,0.646321501,0.780788675,0.998707203
-0.720361195,0.402416473,-0.839139787,-0.002179362,0.944597225,1,-0.925134192,0.680522504,0.773849538,0.998707203
-0.720361195,0.204666032,-0.346846291,-0.325527977,0.949279065,1,-0.925134192,0.677100961,0.770379541,0.998707203
-0.720361195,0.402416473,-0.854468279,-0.320127401,0.955051189,1,-0.919786858,0.687366088,0.784259581,0.998707203
-0.720361195,0.204666032,-0.869961581,-0.325834792,0.957371406,1,-0.925134192,0.694211218,0.780788675,0.998707203
-0.440741391,0.204666032,-0.854468279,-0.322514881,0.955772638,1,-0.919786858,0.711328462,0.787729932,0.998707203
-0.440741391,0.204666032,-0.869961581,-0.320468912,0.948868423,1,-0.962567618,0.711328462,0.791200536,0.998707203
-0.728783662,0.204666032,-0.885621007,-0.318994479,0.9202041,1,-0.919786858,0.721602421,0.7946723,0.995638103
-0.440741391,0.006819748,-0.869961581,-0.320499135,0.942560083,1,-0.919786858,0.728452991,0.818978841,0.995638103
-0.440741391,0.006819748,-0.839139787,-0.316460302,0.937587246,1,-0.91443848,0.735305208,0.7946723,0.995638103
-0.440741391,0.006819748,-0.823974802,-0.318962479,0.933738669,1,-0.925134192,0.745585354,0.7946723,0.995638103
-0.440741391,0.006819748,-0.794130154,0.229871928,0.926366021,1,-0.930481526,0.749012386,0.7946723,0.995638103
-0.440741391,0.006819748,-0.839139787,-0.328619641,0.933828173,1,-0.925134192,0.776441614,0.818978841,0.995638103
-0.440741391,-0.1911221,-0.808972022,-0.323374021,0.938412568,1,-0.930481526,0.762724205,0.829400494,0.995638103
-0.440741391,-0.1911221,-0.779447912,-0.315756691,0.938432494,1,-0.919786858,0.766153533,0.829400494,0.992570091
-0.440741391,-0.1911221,-0.794130154,-0.315451367,0.936813505,1,-0.919786858,0.776441614,0.815505814,0.992570091
-0.16118047,-0.1911221,-0.808972022,-0.315175807,0.932961012,1,-0.919786858,0.783301216,0.822452119,0.989502489
-0.440741391,-0.38915713,-0.839139787,0.248102478,0.894376863,1,-0.973262286,0.78673234,0.818978841,0.989502489
0.126897138,-0.38915713,-0.854468279,-0.318813315,0.926285088,1,-0.919786858,0.790162915,0.822452119,0.989502489
0.126897138,-0.186750327,-0.839139787,-0.316477506,0.915299751,1,-0.925134192,0.810754098,0.822452119,0.986435839
0.126897138,-0.587289239,-0.839139787,-0.32330245,0.90350446,1,-0.925134192,0.797025711,0.839824824,0.983370006
0.126897138,-0.587289239,-0.808972022,0.233227395,0.773990642,1,-0.925134192,0.800457184,0.815505814,0.983370006
0.41501008,-0.587289239,-0.808972022,-0.327802423,0.898221035,1,-0.925134192,0.803888856,0.815505814,0.980304514
